User_ID,Timestamp,App_Name,Screen_Taps,Notifications_Clicked,Day_of_Week,Hour_of_Day,Total_Sessions_Today,Previous_App_Used,Duration_mins
U084,2025-03-06 17:16:59.995417,Facebook,151,0,Thursday,17,9,Facebook,16.01
U011,2025-02-04 18:56:59.995428,Instagram,59,1,Tuesday,18,12,Facebook,27.38
U070,2025-03-03 20:53:59.995439,WhatsApp,226,5,Monday,20,13,TikTok,7.06
U046,2025-03-08 00:20:59.995450,YouTube,81,0,Saturday,0,10,WhatsApp,0.01
U094,2025-01-13 09:14:59.995463,Twitter,207,0,Monday,9,16,TikTok,12.13
U002,2025-02-25 23:55:59.995474,Twitter,86,5,Tuesday,23,11,YouTube,8.11
U145,2025-02-20 01:39:59.995486,Spotify,159,1,Thursday,1,9,Telegram,0.26
U035,2025-02-04 15:27:59.995497,Twitter,56,3,Tuesday,15,5,Twitter,0.3
U023,2025-02-18 07:40:59.995511,Facebook,171,3,Tuesday,7,12,Spotify,4.78
U049,2025-03-07 09:36:59.995532,Facebook,202,2,Friday,9,13,YouTube,26.85
U018,2025-03-01 07:15:59.995549,Spotify,156,1,Saturday,7,10,YouTube,6.72
U054,2025-01-10 20:04:59.995571,Spotify,175,4,Friday,20,10,Instagram,0.2
U020,2025-01-26 17:26:59.995584,Twitter,192,0,Sunday,17,6,Instagram,5.32
U098,2025-01-15 15:35:59.995596,Telegram,123,3,Wednesday,15,11,Facebook,3.29
U133,2025-01-30 15:09:59.995607,Instagram,156,0,Thursday,15,6,YouTube,13.8
U179,2025-01-07 12:09:59.995619,YouTube,86,2,Tuesday,12,11,YouTube,4.89
U134,2025-02-08 04:43:59.995630,Facebook,184,2,Saturday,4,13,Telegram,14.12
U053,2025-02-14 15:50:59.995642,YouTube,139,0,Friday,15,9,Twitter,12.81
U134,2025-01-16 21:28:59.995658,Twitter,155,0,Thursday,21,14,Facebook,1.44
U125,2025-02-06 03:56:59.995669,YouTube,265,2,Thursday,3,10,WhatsApp,4.56
U194,2025-01-01 11:33:59.995681,Facebook,19,3,Wednesday,11,11,Facebook,21.0
U094,2025-01-12 00:00:59.995692,Twitter,249,3,Sunday,0,17,Twitter,9.26
U125,2025-02-17 22:00:59.995704,Telegram,271,2,Monday,22,11,YouTube,8.74
U194,2025-01-24 22:36:59.995715,Facebook,24,5,Friday,22,12,Facebook,2.3
U118,2025-01-05 23:19:59.996650,Twitter,180,5,Sunday,23,5,Telegram,2.74
U134,2025-02-07 04:58:59.996686,Instagram,128,0,Friday,4,15,Twitter,12.98
U020,2025-03-03 05:37:59.996705,Twitter,58,3,Monday,5,7,Twitter,7.56
U088,2025-02-09 16:30:59.996717,Telegram,276,2,Sunday,16,10,Facebook,5.31
U034,2025-01-12 02:53:59.996729,Facebook,101,2,Sunday,2,13,Spotify,30.25
U089,2025-03-07 17:48:59.996740,Telegram,80,1,Friday,17,7,Instagram,0.07
U110,2025-02-09 22:02:59.996751,YouTube,200,3,Sunday,22,13,WhatsApp,29.81
U190,2025-02-27 14:29:59.996763,TikTok,62,4,Thursday,14,14,WhatsApp,10.19
U087,2025-01-01 01:56:59.996775,Instagram,112,5,Wednesday,1,12,Instagram,9.9
U167,2025-01-31 16:26:59.996788,WhatsApp,228,2,Friday,16,17,Facebook,6.9
U054,2025-01-26 03:34:59.996800,Instagram,118,3,Sunday,3,11,Spotify,5.04
U079,2025-01-01 14:32:59.996811,Facebook,174,2,Wednesday,14,9,Facebook,2.81
U094,2025-02-03 17:12:59.996823,TikTok,253,3,Monday,17,18,Twitter,1.29
U087,2025-03-02 11:35:59.996834,TikTok,185,2,Sunday,11,13,Instagram,7.8
U076,2025-01-11 01:02:59.996845,WhatsApp,133,1,Saturday,1,16,Instagram,7.77
U129,2025-02-02 17:04:59.996857,WhatsApp,235,2,Sunday,17,7,Telegram,9.86
U043,2025-03-05 16:13:59.996868,Spotify,38,4,Wednesday,16,15,Instagram,4.37
U020,2025-02-25 19:39:59.996889,Twitter,225,5,Tuesday,19,8,Twitter,3.58
U021,2025-03-05 17:41:59.996900,WhatsApp,85,1,Wednesday,17,8,Telegram,0.95
U194,2025-02-06 05:16:59.996912,Telegram,232,5,Thursday,5,13,Facebook,2.85
U106,2025-03-06 08:39:59.996923,YouTube,260,4,Thursday,8,6,Spotify,9.29
U129,2025-01-29 09:34:59.996934,YouTube,180,4,Wednesday,9,8,WhatsApp,17.21
U147,2025-01-11 21:52:59.996946,Facebook,111,4,Saturday,21,6,Twitter,20.36
U143,2025-01-03 15:22:59.996957,Spotify,139,3,Friday,15,17,Instagram,10.58
U177,2025-02-03 04:24:59.996969,Twitter,25,0,Monday,4,15,Twitter,6.04
U035,2025-03-06 12:11:59.996980,Instagram,42,0,Thursday,12,6,Twitter,2.58
U136,2025-01-12 18:48:59.996997,Facebook,22,5,Sunday,18,16,Telegram,14.13
U044,2025-03-01 19:43:59.997009,Instagram,98,1,Saturday,19,7,Facebook,7.46
U077,2025-02-14 01:14:59.997020,TikTok,266,4,Friday,1,15,Facebook,0.49
U013,2025-01-09 19:11:59.997031,WhatsApp,103,1,Thursday,19,13,Twitter,6.02
U048,2025-02-06 06:50:59.997044,Twitter,282,0,Thursday,6,15,TikTok,6.91
U160,2025-01-04 05:10:59.997056,Twitter,72,1,Saturday,5,15,YouTube,4.71
U128,2025-02-27 13:35:59.997067,Twitter,184,5,Thursday,13,2,Spotify,17.76
U027,2025-02-23 03:04:59.997079,Telegram,240,5,Sunday,3,12,TikTok,14.06
U020,2025-02-04 01:23:59.997091,Twitter,201,2,Tuesday,1,9,Twitter,21.17
U057,2025-02-27 13:08:59.997102,Facebook,88,0,Thursday,13,7,Instagram,2.38
U051,2025-02-12 06:16:59.997113,TikTok,289,4,Wednesday,6,10,Twitter,10.13
U108,2025-01-31 07:04:59.997125,Telegram,157,0,Friday,7,10,WhatsApp,14.38
U110,2025-02-18 15:36:59.997137,Twitter,268,5,Tuesday,15,14,YouTube,1.86
U092,2025-02-01 10:38:59.997148,Instagram,57,0,Saturday,10,8,Spotify,6.11
U167,2025-03-01 23:39:59.997159,Twitter,112,1,Saturday,23,18,WhatsApp,4.6
U007,2025-03-04 05:37:59.997171,YouTube,192,1,Tuesday,5,9,Spotify,1.98
U152,2025-01-13 01:48:59.997186,Twitter,17,2,Monday,1,10,TikTok,3.03
U033,2025-01-10 07:34:59.997198,WhatsApp,182,0,Friday,7,5,YouTube,14.35
U158,2025-02-02 12:13:59.997210,TikTok,250,0,Sunday,12,8,TikTok,18.52
U014,2025-01-02 04:36:59.997221,WhatsApp,262,3,Thursday,4,7,Spotify,4.82
U076,2025-02-20 17:08:59.997233,Instagram,26,1,Thursday,17,17,WhatsApp,25.82
U107,2025-01-25 21:30:59.997245,WhatsApp,143,4,Saturday,21,8,Facebook,16.66
U071,2025-02-12 18:56:59.997256,Facebook,156,1,Wednesday,18,7,TikTok,6.71
U121,2025-02-04 00:43:59.997268,YouTube,57,1,Tuesday,0,9,Spotify,0.19
U021,2025-03-01 07:09:59.997279,YouTube,104,2,Saturday,7,9,WhatsApp,14.49
U148,2025-02-13 12:30:59.997291,Spotify,221,5,Thursday,12,6,Facebook,38.18
U173,2025-02-20 10:43:59.997305,Telegram,197,5,Thursday,10,9,YouTube,3.48
U086,2025-01-16 14:54:59.997317,Telegram,233,0,Thursday,14,9,Telegram,0.61
U187,2025-01-13 22:43:59.997328,Telegram,37,0,Monday,22,10,YouTube,0.39
U059,2025-02-10 19:48:59.997340,Twitter,135,2,Monday,19,6,Instagram,4.81
U144,2025-01-05 14:16:59.997351,Telegram,180,5,Sunday,14,5,YouTube,0.82
U166,2025-02-15 06:57:59.997363,Telegram,184,5,Saturday,6,8,YouTube,14.33
U189,2025-02-11 23:00:59.997374,YouTube,282,3,Tuesday,23,9,WhatsApp,5.42
U077,2025-01-12 05:45:59.997386,WhatsApp,192,1,Sunday,5,16,TikTok,10.09
U165,2025-03-04 11:34:59.997397,WhatsApp,243,5,Tuesday,11,9,TikTok,4.95
U114,2025-01-27 16:20:59.997409,Twitter,233,3,Monday,16,13,YouTube,10.23
U112,2025-02-06 21:32:59.997420,WhatsApp,34,1,Thursday,21,10,Spotify,0.89
U053,2025-01-01 13:14:59.997431,Spotify,277,1,Wednesday,13,10,YouTube,3.46
U010,2025-01-08 07:38:59.997442,Spotify,113,5,Wednesday,7,6,YouTube,0.12
U156,2025-01-29 22:49:59.997455,Twitter,69,3,Wednesday,22,6,WhatsApp,29.37
U156,2025-02-24 11:51:59.997466,Facebook,126,1,Monday,11,7,Twitter,3.56
U010,2025-02-01 01:05:59.997478,YouTube,296,3,Saturday,1,7,Spotify,0.25
U076,2025-01-07 06:18:59.997492,Facebook,125,3,Tuesday,6,18,Instagram,2.12
U168,2025-03-01 08:10:59.997504,WhatsApp,233,5,Saturday,8,9,YouTube,27.29
U105,2025-01-16 02:26:59.997515,Twitter,20,1,Thursday,2,7,Instagram,14.8
U101,2025-02-25 05:10:59.997526,Twitter,115,3,Tuesday,5,9,Facebook,6.21
U198,2025-02-16 21:37:59.997537,Facebook,17,1,Sunday,21,11,Telegram,1.05
U051,2025-03-07 08:41:59.997550,Telegram,47,5,Friday,8,11,TikTok,0.9
U164,2025-01-25 15:14:59.997561,Spotify,77,2,Saturday,15,5,TikTok,0.33
U162,2025-02-17 10:04:59.997573,WhatsApp,99,2,Monday,10,9,Spotify,6.86
U038,2025-02-13 22:30:59.997584,Twitter,126,5,Thursday,22,14,Telegram,9.73
U114,2025-01-04 08:19:59.997596,Instagram,102,0,Saturday,8,14,Twitter,5.66
U027,2025-01-28 15:17:59.997608,Twitter,193,4,Tuesday,15,13,Telegram,3.41
U179,2025-01-15 15:55:59.997622,Telegram,92,1,Wednesday,15,12,YouTube,4.87
U200,2025-01-27 18:59:59.997634,Twitter,95,3,Monday,18,15,TikTok,11.49
U126,2025-02-09 18:49:59.997646,TikTok,197,4,Sunday,18,10,Spotify,0.61
U026,2025-01-23 14:56:59.997657,Facebook,31,1,Thursday,14,8,Instagram,0.06
U076,2025-02-22 02:38:59.997669,Facebook,298,3,Saturday,2,19,Facebook,10.22
U037,2025-01-17 11:34:59.997680,Facebook,29,2,Friday,11,8,TikTok,2.16
U110,2025-01-18 23:09:59.997691,YouTube,266,1,Saturday,23,15,Twitter,30.66
U138,2025-01-16 14:10:59.997702,Facebook,222,3,Thursday,14,12,Instagram,1.79
U091,2025-02-18 06:24:59.997714,Facebook,115,0,Tuesday,6,9,Instagram,0.57
U088,2025-03-09 08:09:59.997725,Telegram,233,5,Sunday,8,11,Telegram,12.42
U102,2025-02-23 03:14:59.997740,Spotify,224,0,Sunday,3,8,YouTube,28.56
U116,2025-02-22 03:22:59.997760,TikTok,210,4,Saturday,3,7,TikTok,16.8
U108,2025-01-25 14:34:59.997780,YouTube,238,2,Saturday,14,11,Telegram,9.08
U053,2025-03-01 16:48:59.997797,Instagram,283,4,Saturday,16,11,Spotify,2.6
U121,2025-01-17 10:08:59.997814,Spotify,20,4,Friday,10,10,YouTube,12.34
U087,2025-02-16 19:57:59.997834,Facebook,86,3,Sunday,19,14,TikTok,32.74
U185,2025-01-20 04:45:59.997851,Facebook,93,5,Monday,4,9,TikTok,12.38
U190,2025-02-20 06:14:59.997863,YouTube,152,5,Thursday,6,15,TikTok,1.73
U037,2025-01-16 17:30:59.997875,Telegram,162,0,Thursday,17,9,Facebook,8.5
U022,2025-01-16 10:29:59.997886,Instagram,112,0,Thursday,10,8,Spotify,12.11
U194,2025-03-01 19:57:59.997897,Instagram,265,3,Saturday,19,14,Telegram,15.03
U167,2025-03-04 00:56:59.997909,Instagram,216,3,Tuesday,0,19,Twitter,0.83
U126,2025-01-16 14:46:59.997920,Instagram,254,2,Thursday,14,11,TikTok,3.79
U083,2025-02-22 21:14:59.997931,Twitter,184,4,Saturday,21,8,Telegram,7.6
U099,2025-02-21 16:09:59.997942,Spotify,130,0,Friday,16,12,Instagram,48.79
U188,2025-01-20 10:12:59.997953,Twitter,226,4,Monday,10,14,Telegram,2.16
U183,2025-01-21 18:58:59.997964,Facebook,16,0,Tuesday,18,7,Facebook,11.92
U119,2025-01-22 18:32:59.997980,WhatsApp,162,0,Wednesday,18,15,TikTok,1.52
U042,2025-02-06 18:51:59.997992,Instagram,40,5,Thursday,18,8,Twitter,45.61
U131,2025-02-05 07:06:59.998005,Instagram,271,1,Wednesday,7,17,Twitter,5.54
U136,2025-01-22 06:41:59.998023,Telegram,192,4,Wednesday,6,17,Facebook,6.78
U026,2025-02-03 20:32:59.998042,TikTok,279,3,Monday,20,9,Facebook,2.16
U120,2025-03-04 19:45:59.998059,Facebook,160,4,Tuesday,19,14,Spotify,15.59
U110,2025-02-12 22:05:59.998088,Twitter,59,1,Wednesday,22,16,YouTube,14.09
U152,2025-02-21 04:20:59.998107,Spotify,117,0,Friday,4,11,Twitter,12.11
U012,2025-02-13 05:47:59.998124,Facebook,194,5,Thursday,5,8,YouTube,10.42
U127,2025-01-08 03:03:59.998144,TikTok,270,2,Wednesday,3,8,TikTok,8.26
U052,2025-02-17 05:05:59.998170,Telegram,69,1,Monday,5,11,Telegram,0.89
U185,2025-01-25 03:15:59.998191,Instagram,188,3,Saturday,3,10,Facebook,4.39
U168,2025-02-15 00:04:59.998209,YouTube,46,2,Saturday,0,10,WhatsApp,18.69
U139,2025-01-06 22:52:59.998231,TikTok,251,5,Monday,22,9,TikTok,7.01
U191,2025-01-11 13:32:59.998250,Telegram,50,1,Saturday,13,12,Spotify,0.3
U113,2025-02-21 21:53:59.998265,TikTok,23,2,Friday,21,13,Twitter,22.54
U028,2025-01-28 07:00:59.998277,Telegram,253,0,Tuesday,7,6,TikTok,24.13
U030,2025-03-08 05:04:59.998288,Spotify,169,1,Saturday,5,6,TikTok,6.88
U157,2025-01-25 16:36:59.998300,WhatsApp,145,5,Saturday,16,11,Facebook,29.91
U170,2025-01-22 07:17:59.998311,Facebook,249,4,Wednesday,7,8,Telegram,13.97
U050,2025-01-26 06:57:59.998323,Telegram,78,0,Sunday,6,5,Telegram,5.39
U189,2025-01-02 21:11:59.998335,TikTok,283,4,Thursday,21,10,YouTube,6.32
U121,2025-02-11 21:31:59.998346,Instagram,175,0,Tuesday,21,11,Spotify,6.27
U131,2025-01-05 18:40:59.998358,Spotify,165,3,Sunday,18,18,Instagram,8.0
U031,2025-02-19 21:22:59.998370,Spotify,97,5,Wednesday,21,11,WhatsApp,4.01
U121,2025-01-22 05:06:59.998384,Instagram,243,4,Wednesday,5,12,Instagram,15.99
U072,2025-01-25 01:37:59.998395,Twitter,55,5,Saturday,1,7,WhatsApp,19.59
U075,2025-01-22 00:46:59.998407,Telegram,41,0,Wednesday,0,13,Facebook,5.39
U174,2025-02-05 05:17:59.998418,Telegram,112,4,Wednesday,5,7,Twitter,1.96
U032,2025-02-09 20:15:59.998429,Twitter,81,0,Sunday,20,5,Facebook,1.41
U122,2025-02-02 20:15:59.998441,WhatsApp,284,0,Sunday,20,9,Instagram,3.56
U088,2025-01-07 11:36:59.998457,WhatsApp,281,5,Tuesday,11,12,Telegram,15.03
U062,2025-01-04 13:46:59.998469,TikTok,15,0,Saturday,13,12,YouTube,5.64
U007,2025-02-13 02:46:59.998481,Instagram,247,0,Thursday,2,10,YouTube,6.22
U122,2025-02-12 09:20:59.998492,Facebook,193,1,Wednesday,9,10,WhatsApp,3.24
U039,2025-02-13 16:54:59.998504,Instagram,73,2,Thursday,16,6,Telegram,3.8
U089,2025-03-07 03:51:59.998516,Spotify,258,2,Friday,3,8,Telegram,3.09
U108,2025-01-09 08:52:59.998528,Spotify,158,0,Thursday,8,12,YouTube,1.91
U170,2025-01-08 15:56:59.998540,Facebook,29,2,Wednesday,15,9,Facebook,12.27
U052,2025-02-16 16:36:59.998551,TikTok,151,4,Sunday,16,12,Telegram,25.78
U013,2025-01-18 05:39:59.998562,Twitter,13,2,Saturday,5,14,WhatsApp,6.16
U039,2025-01-04 02:41:59.998574,WhatsApp,192,3,Saturday,2,7,Instagram,11.35
U089,2025-01-28 15:41:59.998586,YouTube,238,1,Tuesday,15,9,Spotify,23.01
U017,2025-01-19 11:01:59.998598,WhatsApp,223,5,Sunday,11,15,Telegram,7.81
U102,2025-01-27 01:25:59.998609,Facebook,267,4,Monday,1,9,Spotify,5.51
U113,2025-02-13 02:20:59.998621,YouTube,107,0,Thursday,2,14,TikTok,8.4
U047,2025-02-03 10:43:59.998632,TikTok,180,0,Monday,10,10,Telegram,0.59
U118,2025-01-24 23:07:59.998643,Instagram,88,4,Friday,23,6,Twitter,1.48
U058,2025-01-19 11:42:59.998655,YouTube,136,1,Sunday,11,13,TikTok,0.42
U190,2025-01-15 03:47:59.998666,Facebook,149,3,Wednesday,3,16,YouTube,36.14
U109,2025-01-12 15:09:59.998678,YouTube,282,0,Sunday,15,8,Telegram,15.08
U153,2025-01-26 21:10:59.998689,Facebook,290,3,Sunday,21,14,Instagram,8.18
U092,2025-01-25 20:58:59.998702,Spotify,255,2,Saturday,20,9,Instagram,2.12
U059,2025-02-02 15:22:59.998714,TikTok,181,2,Sunday,15,7,Twitter,29.52
U150,2025-02-12 11:26:59.998725,Facebook,289,4,Wednesday,11,7,TikTok,15.75
U033,2025-01-25 23:20:59.998737,Telegram,29,3,Saturday,23,6,WhatsApp,9.58
U129,2025-01-09 17:54:59.998748,Spotify,264,0,Thursday,17,9,YouTube,8.13
U161,2025-02-20 20:31:59.998760,Facebook,194,1,Thursday,20,14,WhatsApp,15.53
U024,2025-03-01 17:39:59.998771,Telegram,292,2,Saturday,17,11,Telegram,3.48
U066,2025-01-21 07:47:59.998788,Telegram,202,3,Tuesday,7,10,Telegram,0.4
U018,2025-01-25 21:01:59.998800,WhatsApp,58,3,Saturday,21,11,Spotify,4.08
U056,2025-03-10 23:48:59.998811,WhatsApp,181,1,Monday,23,9,Telegram,12.51
U018,2025-03-10 09:36:59.998831,Telegram,157,0,Monday,9,12,WhatsApp,2.16
U019,2025-02-23 08:08:59.998851,WhatsApp,292,4,Sunday,8,5,Instagram,37.55
